MovieID,GeneratedTitle,RealTitle,ErrorFlag
2035,The Graduate (1967),Blackbeard's Ghost (1968),1
2036,"Eagle Has Landed, The (1976)",Blank Check (1994),1
2037,Cotton Comes to Harlem (1970),Candleshoe (1977),1
2038,Mad Max (1979),"Cat from Outer Space, The (1978)",0
2039,Fiddler on the Roof (1971),Cheetah (1989),1
2040,Fiddler on the Roof (1971),"Computer Wore Tennis Shoes, The (1970)",1
2041,"Exorcist, The (1973)",Condorman (1981),1
2042,Mad Max (1979),D2: The Mighty Ducks (1994),1
2043,Mad Max (1979),Darby O'Gill and the Little People (1959),1
2044,Mad Max,"Devil and Max Devlin, The (1981)",1
2045,Slap Shot (1977),"Far Off Place, A (1993)",1
2046,Foul Play (1978),Flight of the Navigator (1986),1
2047,Mad Max (1979),"Gnome-Mobile, The (1967)",1
2048,Ordinary People (1980),"Great Mouse Detective, The (1986)",1
2049,Time Bandits (1981),"Happiest Millionaire, The (1967)",1
2050,Gandhi (1982),Herbie Goes Bananas (1980),1
2051,"Big Chill, The (1983)",Herbie Goes to Monte Carlo (1977),1
2052,1984,Hocus Pocus (1993),1
2053,Kiss of the Spider Woman (1985),"Honey, I Blew Up the Kid (1992)",1
2054,Platoon (1986),"Honey, I Shrunk the Kids (1989)",0
2055,Evil Dead II (1987),Hot Lead and Cold Feet (1978),1
2056,Big (1988),In Search of the Castaways (1962),1
2057,Dead Poets Society (1989),"Incredible Journey, The (1963)",1
2058,Kindergarten Cop (1990),"Negotiator, The (1998)",1
2059,The Player (1992),"Parent Trap, The (1998)",1
2060,Reservoir Dogs (1992),BASEketball (1998),1
2061,Matinee (1993),Full Tilt Boogie (1997),1
2062,Four Weddings and a Funeral (1994),"Governess, The (1998)",1
2063,Get Shorty (1995),Seventh Heaven (Le Septième ciel) (1997),1
2064,The Associate (1996),Roger & Me (1989),1
2065,Contact (1997),"Purple Rose of Cairo, The (1985)",1
2066,Rushmore (1998),Out of the Past (1947),1
2067,Notting Hill (1999),Doctor Zhivago (1965),1
2068,Meet Joe Black (1998),Fanny and Alexander (1982),1
2069,The Princess Bride (1987),"Trip to Bountiful, The (1985)",1
2070,"Title: Exorcist, The (1973)",Tender Mercies (1983),1
2071,Jungle 2 Jungle (1997),And the Band Played On (1993),0
2072,"Deer Hunter, The (1978)","'burbs, The (1989)",1
2073,Title: Dead Poets Society (1989),Fandango (1985),1
2074,Title: Return of the Secaucus 7 (1980),"Night Porter, The (Il Portiere di notte) (1974)",1
2075,"Deer Hunter, The (1978)",Mephisto (1981),1
2076,"Deer Hunter, The (1978)",Blue Velvet (1986),1
2077,Deuce Bigalow: Male Gigolo (1999),"Journey of Natty Gann, The (1985)",1
2078,Dances with Wolves (1990),"Jungle Book, The (1967)",1
2079,Down to Earth (2001),Kidnapped (1960),1
2080,A Perfect World (1993),Lady and the Tramp (1955),1
2081,Title: Dancer in the Dark (2000),"Little Mermaid, The (1989)",1
2082,A Perfect World (1993),"Mighty Ducks, The (1992)",1
2083,Title: Dead Poets Society (1989),"Muppet Christmas Carol, The (1992)",1
2084,Title: Chasing Amy (1997),Newsies (1992),0
2085,Princess Mononoke (1997),101 Dalmatians (1961),1
2086,Title: Enemy of the State (1998),One Magic Christmas (1985),1
2087,Seven Years in Tibet (1997),Peter Pan (1953),1
2088,Chocolat (2000),Popeye (1980),1
2089,Title: The Grand Budapest Hotel (2014),"Rescuers Down Under, The (1990)",1
2090,Title: Amélie (2001),"Rescuers, The (1977)",1
2091,Tango & Cash (1989),Return from Witch Mountain (1978),1
2092,Eve of Destruction (1991),"Return of Jafar, The (1993)",1
2093,Eve of Destruction (1991),Return to Oz (1985),1
2094,Title: Mr. Holland's Opus (1995),"Rocketeer, The (1991)",0
2095,Title: Private Benjamin (1980),"Shaggy D.A., The (1976)",1
2096,Title: Seven Years in Tibet (1997),Sleeping Beauty (1959),1
2097,Seven Years in Tibet (1997),Something Wicked This Way Comes (1983),1
2098,Title: Seven Years in Tibet (1997),Son of Flubber (1963),1
2099,Private Benjamin (1980),Song of the South (1946),1
2100,Title: Private Benjamin (1980),Splash (1984),1
2101,"Honey, I Shrunk the Kids (1989)",Squanto: A Warrior's Tale (1994),1
2102,"Honey, I Shrunk the Kids (1989)",Steamboat Willie (1940),1
2103,Title: Get Shorty (1995),Tall Tale (1994),1
2104,"Honey, I Shrunk the Kids (1989)",Tex (1982),1
2105,Eve of Destruction (1991),Tron (1982),1
2106,Title: Private Benjamin (1980),Swing Kids (1993),0
2107,Halloween: The Curse of Michael Myers (1995),Halloween: H20 (1998),1
2108,Halloween: The Curse of Michael Myers (1995),L.A. Story (1991),1
2109,Halloween: The Curse of Michael Myers (1995),"Jerk, The (1979)",1
2110,Halloween: The Curse of Michael Myers (1995),Dead Men Don't Wear Plaid (1982),1
2111,Halloween: The Curse of Michael Myers (1995),"Man with Two Brains, The (1983)",1
2112,Halloween: The Curse of Michael Myers (1995),Grand Canyon (1991),1
2113,Hercules (1997),Graveyard Shift (1990),1
2114,"Honey, I Shrunk the Kids (1989)","Outsiders, The (1983)",1
2115,Hannah and Her Sisters (1986),Indiana Jones and the Temple of Doom (1984),1
2116,Halloween: The Curse of Michael Myers (1995),"Lord of the Rings, The (1978)",1
2117,"Happiest Millionaire, The (1967)",Nineteen Eighty-Four (1984),1
2118,Herbie Goes Bananas (1980),"Dead Zone, The (1983)",0
2119,Herbie Goes to Monte Carlo (1977),Maximum Overdrive (1986),1
2120,Hocus Pocus (1993),Needful Things (1993),1
2121,"Honey, I Blew Up the Kid (1992)",Cujo (1983),1
2122,"Hudsucker Proxy, The (1994)",Children of the Corn (1984),1
2123,Hudson Hawk (1991),All Dogs Go to Heaven (1989),1
2124,Hudson Hawk (1991),"Addams Family, The (1991)",1
2125,Hoodlum (1997),Ever After: A Cinderella Story (1998),1
2126,"Hunchback of Notre Dame, The (1996)",Snake Eyes (1998),1
2127,Hudson Hawk (1991),"First Love, Last Rites (1997)",1
2128,"Honey, I Shrunk the Kids (1989)",Safe Men (1998),1
2129,"Honey, I Shrunk the Kids (1989)","Saltmen of Tibet, The (1997)",1
2130,"Honey, I Shrunk the Kids (1989)",Atlantic City (1980),1
2131,"Honey, I Shrunk the Kids (1989)",Autumn Sonata (Höstsonaten ) (1978),1
2132,"Hunchback of Notre Dame, The (1996)",Who's Afraid of Virginia Woolf? (1966),1
2133,"Honey, I Shrunk the Kids (1989)",Adventures in Babysitting (1987),1
2134,"Hunchback of Notre Dame, The (1996)",Weird Science (1985),1
2135,"Honey, I Blew Up the Kid (1992)",Doctor Dolittle (1967),1
2136,Halloween: The Curse of Michael Myers (1995),"Nutty Professor, The (1963)",1
2137,"Honey, I Shrunk the Kids (1989)",Charlotte's Web (1973),1
2138,Nixon (1995),Watership Down (1978),1
2139,Eve of Destruction (1991),"Secret of NIMH, The (1982)",1
2140,Eve of Destruction (1991),"Dark Crystal, The (1982)",1
2141,Eve of Destruction (1991),"American Tail, An (1986)",1
2142,Halloween: The Curse of Michael Myers (1995),"American Tail: Fievel Goes West, An (1991)",1
2143,"Honey, I Shrunk the Kids (1989)",Legend (1985),1
2144,Eve of Destruction (1991),Sixteen Candles (1984),1
2145,Eve of Destruction (1991),Pretty in Pink (1986),1
2146,Eve of Destruction (1991),St. Elmo's Fire (1985),1
2147,Halloween: The Curse of Michael Myers (1995),"Clan of the Cave Bear, The (1986)",1
2148,Erin Brockovich (2000),House (1986),1
2149,Erin Brockovich (2000),House II: The Second Story (1987),1
2150,Erin Brockovich (2000),"Gods Must Be Crazy, The (1980)",1
2151,Erin Brockovich (2000),"Gods Must Be Crazy II, The (1989)",1
2152,Erin Brockovich (2000),Air Bud: Golden Receiver (1998),1
2153,Erin Brockovich (2000),"Avengers, The (1998)",1
2154,Erin Brockovich (2000),How Stella Got Her Groove Back (1998),1
2155,Eve of Destruction (1991),"Slums of Beverly Hills, The (1998)",1
2156,Erin Brockovich (2000),"Best Man, The (Il Testimone dello sposo) (1997)",1
2157,Erin Brockovich (2000),"Chambermaid on the Titanic, The (1998)",1
2158,Eve of Destruction (1991),"Henry: Portrait of a Serial Killer, Part 2 (1996)",1
2159,Eve of Destruction (1991),Henry: Portrait of a Serial Killer (1990),0
2160,Eve of Destruction (1991),Rosemary's Baby (1968),1
2161,Eve of Destruction (1991),"NeverEnding Story, The (1984)",1
2162,Eve of Destruction (1991),"NeverEnding Story II: The Next Chapter, The (1990)",1
2163,Flirting with Disaster (1996),Attack of the Killer Tomatoes! (1980),0
2164,Eve of Destruction (1991),Surf Nazis Must Die (1987),1
2165,Eve of Destruction (1991),Your Friends and Neighbors (1998),1
2166,Rear Window (1954),Return to Paradise (1998),1
2167,"Sixth Sense, The (1999)",Blade (1998),1
2168,Eve of Destruction (1991),Dance with Me (1998),1
2169,Out of Sight (1998),Dead Man on Campus (1998),1
2170,Eve of Destruction (1991),Wrongfully Accused (1998),1
2171,Nixon (1995),"Next Stop, Wonderland (1998)",1
2172,Title: Addams Family Values (1993),"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",1
2173,Flirting with Disaster (1996),"Navigator: A Mediaeval Odyssey, The (1988)",1
2174,Eve of Destruction (1991),Beetlejuice (1988),1
2175,Eve of Destruction (1991),Déjà Vu (1997),1
2176,Erin Brockovich (2000),Rope (1948),1
2177,Erin Brockovich (2000),Family Plot (1976),1
2178,Eve of Destruction (1991),Frenzy (1972),0
2179,Eve of Destruction (1991),Topaz (1969),1
2180,Eve of Destruction (1991),Torn Curtain (1966),1
2181,Eve of Destruction (1991),Marnie (1964),1
2182,Nixon (1995),"Wrong Man, The (1956)",1
2183,Eve of Destruction (1991),"Man Who Knew Too Much, The (1956)",1
2184,Eve of Destruction (1991),"Trouble with Harry, The (1955)",1
2185,Eve of Destruction (1991),I Confess (1953),1
2186,Eve of Destruction (1991),Strangers on a Train (1951),1
2187,Flirting with Disaster (1996),Stage Fright (1950),1
2188,Nixon (1995),54 (1998),1
2189,Nixon (1995),I Married A Strange Person (1997),1
2190,Nixon (1995),Why Do Fools Fall In Love? (1998),1
2191,Nixon (1995),"Merry War, A (1997)",1
2192,"Man with the Golden Gun, The (1974)",See the Sea (Regarde la mer) (1997),1
2193,Out of Sight (1998),Willow (1988),1
2194,"Man Who Fell to Earth, The (1976)","Untouchables, The (1987)",1
2195,Title: Addams Family Values (1993),Dirty Work (1998),1
2196,Eve of Destruction (1991),Knock Off (1998),1
2197,Eve of Destruction (1991),Firelight (1997),1
2198,Nixon (1995),Modulations (1998),1
2199,Nixon (1995),Phoenix (1998),1
2200,Nixon (1995),Under Capricorn (1949),1
2201,Addams Family Values (1993),"Paradine Case, The (1947)",0
2202,"Man with the Golden Gun, The (1974)",Lifeboat (1944),1
2203,Addicted to Love (1997),Shadow of a Doubt (1943),0
2204,"Man with the Golden Gun, The (1974)",Saboteur (1942),1
2205,Erin Brockovich (2000),Mr. & Mrs. Smith (1941),1
2206,Erin Brockovich (2000),Suspicion (1941),1
2207,Erin Brockovich (2000),Jamaica Inn (1939),1
2208,Lone Star (1996),"Lady Vanishes, The (1938)",1
2209,Kiss of the Dragon (2001),Young and Innocent (1937),1
2210,Nixon (1995),Sabotage (1936),1
2211,Kiss of Death (1995),Secret Agent (1936),1
2212,Kiss of Death (1995),"Man Who Knew Too Much, The (1934)",1
2213,Kiss of Death (1995),Waltzes from Vienna (1933),1
2214,"Lawnmower Man 2: Beyond Cyberspace, The (1996)",Number Seventeen (1932),1
2215,L.A. Confidential (1997),Rich and Strange (1932),1
2216,"Lawnmower Man 2: Beyond Cyberspace, The (1996)","Skin Game, The (1931)",1
2217,Nixon (1995),Elstree Calling (1930),1
2218,Mystery Science Theater 3000: The Movie (1996),Juno and Paycock (1930),1
2219,Eve of Destruction (1991),Murder! (1930),1
2220,Eve of Destruction (1991),"Manxman, The (1929)",1
2221,Mystery Science Theater 3000: The Movie (1996),Blackmail (1929),0
2222,Mystery Science Theater 3000: The Movie (1996),Champagne (1928),1
2223,Mystery Science Theater 3000: The Movie (1996),"Farmer's Wife, The (1928)",1
2224,Mystic Pizza (1988),Downhill (1927),1
2225,Eve of Destruction (1991),Easy Virtue (1927),1
2226,Mystic Pizza (1988),"Ring, The (1927)",1
2227,Mystic Pizza (1988),"Lodger, The (1926)",1
2228,Sleepy Hollow (1999),"Mountain Eagle, The (1926)",1
2229,Sleepy Hollow (1999),"Pleasure Garden, The (1925)",0
2230,Sleepy Hollow (1999),Always Tell Your Wife (1923),1
2231,Sleepy Hollow (1999),Rounders (1998),1
2232,Eve of Destruction (1991),Cube (1997),1
2233,Eve of Destruction (1991),Digging to China (1998),1
2234,Mystery Science Theater 3000: The Movie (1996),Let's Talk About Sex (1998),1
2235,Eve of Destruction (1991),One Man's Hero (1999),1
2236,Eve of Destruction (1991),Simon Birch (1998),1
2237,Six Degrees of Separation (1993),Without Limits (1998),1
2238,Eve of Destruction (1991),Seven Beauties (Pasqualino Settebellezze) (1976),1
2239,Eve of Destruction (1991),Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),1
2240,Eve of Destruction (1991),My Bodyguard (1980),1
2241,Eve of Destruction (1991),Class (1983),1
2242,Kiss of Death (1995),"Grandview, U.S.A. (1984)",0
2243,Eve of Destruction (1991),Broadcast News (1987),1
2244,Eve of Destruction (1991),"Allnighter, The (1987)",1
2245,Eve of Destruction (1991),Working Girl (1988),1
2246,Eve of Destruction (1991),Stars and Bars (1988),1
2247,Eve of Destruction (1991),Married to the Mob (1988),1
2248,"Gods Must Be Crazy, The (1980)",Say Anything... (1989),1
2249,Dilwale Dulhania Le Jayenge (1995),My Blue Heaven (1990),1
2250,Out of Sight (1998),Men Don't Leave (1990),1
2251,Kolya (1996),"Cabinet of Dr. Ramirez, The (1991)",1
2252,"Gods Must Be Crazy, The (1980)",Hero (1992),1
2253,Kolya (1996),Toys (1992),0
2254,Kolya (1996),Choices (1981),1
2255,Kolya (1996),Young Doctors in Love (1982),1
2256,"Gods Must Be Crazy, The (1980)",Parasite (1982),1
2257,Title: Addams Family Values (1993),No Small Affair (1984),1
2258,Erin Brockovich (2000),Master Ninja I (1984),1
2259,Kolya (1996),Blame It on Rio (1984),0
2260,Rear Window (1954),Wisdom (1986),1
2261,Mad City (1997),One Crazy Summer (1986),1
2262,Mighty Aphrodite (1995),About Last Night... (1986),1
2263,Mighty Aphrodite (1995),"Seventh Sign, The (1988)",1
2264,Princess Mononoke (1997),We're No Angels (1989),1
2265,Rear Window (1954),Nothing But Trouble (1991),1
2266,"Deer Hunter, The (1978)","Butcher's Wife, The (1991)",1
2267,Six Degrees of Separation (1993),Mortal Thoughts (1991),1
2268,Eve of Destruction (1991),"Few Good Men, A (1992)",0
2269,Eve of Destruction (1991),Indecent Proposal (1993),1
2270,Eve of Destruction (1991),"Century of Cinema, A (1994)",1
2271,Eve of Destruction (1991),Permanent Midnight (1998),1
2272,Dilwale Dulhania Le Jayenge (1995),One True Thing (1998),1
2273,Seven Years in Tibet (1997),Rush Hour (1998),1
2274,Some Like It Hot (1959),Lilian's Story (1995),1
2275,Eve of Destruction (1991),Six-String Samurai (1998),1
2276,"Baby-Sitters Club, The (1995)","Soldier's Daughter Never Cries, A (1998)",1
2277,"Lawnmower Man, The (1992)",Somewhere in the City (1997),1
2278,Out of Sight (1998),Ronin (1998),1
2279,"Lawnmower Man 2: Beyond Cyberspace, The (1996)",Urban Legend (1998),1
2280,Out of Sight (1998),Clay Pigeons (1998),1
2281,Lawnmower Man 2: Beyond Cyberspace (1996),Monument Ave. (1998),1
2282,Out of Sight (1998),Pecker (1998),1
2283,Out of Sight (1998),"Sheltering Sky, The (1990)",1
2284,"Lawnmower Man 2: Beyond Cyberspace, The (1996)",Bandit Queen (1994),1
2285,Addicted to Love (1997),If.... (1968),1
2286,Out of Sight (1998),"Fiendish Plot of Dr. Fu Manchu, The (1980)",1
2287,Rear Window (1954),Them! (1954),1
2288,Out of Sight (1998),"Thing, The (1982)",1
2289,Out of Sight (1998),"Player, The (1992)",0
2290,Title: Ed TV (1999),Stardust Memories (1980),1
2291,Out of Sight (1998),Edward Scissorhands (1990),1
2292,"Keep, The (1983)",Overnight Delivery (1996),1
2293,Seven Years in Tibet (1997),Shadrach (1998),0
2294,Some Like It Hot (1959),Antz (1998),1
2295,As Good as It Gets (1997),"Impostors, The (1998)",1
2296,"Keep, The (1983)","Night at the Roxbury, A (1998)",1
2297,"Man with the Golden Gun, The (1974)",What Dreams May Come (1998),1
2298,Out of Sight (1998),Strangeland (1998),1
2299,Indecent Proposal (1993),"Battle of the Sexes, The (1959)",1
2300,Rear Window (1954),"Producers, The (1968)",1
2301,Indecent Proposal (1993),History of the World: Part I (1981),1
2302,Bowfinger (1999),My Cousin Vinny (1992),1
2303,"Keep, The (1983)",Nashville (1975),1
2304,Rear Window (1954),Love Is the Devil (1998),1
2305,Addicted to Love (1997),Slam (1998),1
2306,Title: Addams Family Values (1993),Holy Man (1998),1
2307,Rear Window (1954),One Tough Cop (1998),1
2308,Bowfinger (1999),Detroit 9000 (1973),1
2309,Lincoln (2012),"Inheritors, The (Die Siebtelbauern) (1998)",1
2310,Bowfinger (1999),"Mighty, The (1998)",1
2311,Bowfinger (1999),2010 (1984),1
2312,Ed TV (1999),Children of a Lesser God (1986),1
2313,Title: Bowfinger (1999),"Elephant Man, The (1980)",0
2314,Ulee's Gold (1997),Beloved (1998),1
2315,Rear Window (1954),Bride of Chucky (1998),1
2316,Title: Ulee's Gold (1997),Practical Magic (1998),1
2317,Bowfinger (1999),"Alarmist, The (1997)",1
2318,Title: Seven Years in Tibet (1997),Happiness (1998),1
2319,Eve of Destruction (1991),Reach the Rock (1997),1
2320,Eve of Destruction (1991),Apt Pupil (1998),1
2321,Eve of Destruction (1991),Pleasantville (1998),1
2322,Eve of Destruction (1991),Soldier (1998),1
2323,Eve of Destruction (1991),"Cruise, The (1998)",1
2324,Eve of Destruction (1991),Life Is Beautiful (La Vita è bella) (1997),1
2325,Eve of Destruction (1991),Orgazmo (1997),1
2326,Eve of Destruction (1991),Shattered Image (1998),0
2327,"Man with the Golden Gun, The (1974)",Tales from the Darkside: The Movie (1990),1
2328,Frantic (1988),Vampires (1998),1
2329,Ulee's Gold (1997),American History X (1998),1
2330,Ulee's Gold (1997),Hands on a Hard Body (1996),1
2331,Flirting with Disaster (1996),Living Out Loud (1998),1
2332,Eve of Destruction (1991),Belly (1998),1
2333,Eve of Destruction (1991),Gods and Monsters (1998),1
2334,Ulee's Gold (1997),"Siege, The (1998)",1
2335,Eve of Destruction (1991),"Waterboy, The (1998)",1
2336,Willie Wonka & the Chocolate Factory (1971),Elizabeth (1998),1
2337,Rear Window (1954),Velvet Goldmine (1998),1
2338,Ulee's Gold (1997),I Still Know What You Did Last Summer (1998),1
2339,As Good as It Gets (1997),I'll Be Home For Christmas (1998),1
2340,Eve of Destruction (1991),Meet Joe Black (1998),1
2341,As Good as It Gets (1997),Dancing at Lughnasa (1998),1
2342,Eve of Destruction (1991),Hard Core Logo (1996),0
2343,Eve of Destruction (1991),"Naked Man, The (1998)",1
2344,Eve of Destruction (1991),Runaway Train (1985),1
2345,Rear Window (1954),Desert Bloom (1986),1
2346,Willie Wonka & the Chocolate Factory (1971),"Stepford Wives, The (1975)",1
2347,Six Degrees of Separation (1993),"Pope of Greenwich Village, The (1984)",1
2348,Willow (1988),Sid and Nancy (1986),1
2349,Willie Wonka & the Chocolate Factory (1971),Mona Lisa (1986),1
2350,Willie Wonka & the Chocolate Factory (1971),Heart Condition (1990),1
2351,Eve of Destruction (1991),Nights of Cabiria (Le Notti di Cabiria) (1957),1
2352,Willie Wonka & the Chocolate Factory (1971),"Big Chill, The (1983)",1
2353,"Man Who Knew Too Little, The (1997)",Enemy of the State (1998),1
2354,Willie McBean and His Magic Machine (1965),"Rugrats Movie, The (1998)",1
2355,Willie Wonka & the Chocolate Factory (1971),"Bug's Life, A (1998)",1
2356,Willie Wonka & the Chocolate Factory (1971),Celebrity (1998),1
2357,Title: Addams Family Values (1993),Central Station (Central do Brasil) (1998),1
2358,Rear Window (1954),Savior (1998),1
2359,Rear Window (1954),Waking Ned Devine (1998),1
2360,Rear Window (1954),"Celebration, The (Festen) (1998)",1
2361,Rear Window (1954),Pink Flamingos (1972),1
2362,Rear Window (1954),Glen or Glenda (1953),1
2363,The Object of My Affection (1998),Godzilla (Gojira) (1954),1
2364,Willow (1988),Godzilla (Gojira) (1984),1
2365,Willow (1988),King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),1
2366,"Deer Hunter, The (1978)",King Kong (1933),1
2367,"Deer Hunter, The (1978)",King Kong (1976),1
2368,Eve of Destruction (1991),King Kong Lives (1986),1
2369,Rear Window (1954),Desperately Seeking Susan (1985),1
2370,Eve of Destruction (1991),"Emerald Forest, The (1985)",1
2371,Defending Your Life (1991),Fletch (1985),1
2372,Eve of Destruction (1991),Fletch Lives (1989),1
2373,Flirting with Disaster (1996),Red Sonja (1985),1
2374,Flirting with Disaster (1996),Gung Ho (1986),1
2375,Return to Paradise (1998),"Money Pit, The (1986)",1
2376,Out of Sight (1998),"View to a Kill, A (1985)",1
2377,Deconstructing Harry (1997),Lifeforce (1985),1
2378,Eve of Destruction (1991),Police Academy (1984),1
2379,Rear Window (1954),Police Academy 2: Their First Assignment (1985),1
2380,A Life Less Ordinary (1997),Police Academy 3: Back in Training (1986),1
2381,Eve of Destruction (1991),Police Academy 4: Citizens on Patrol (1987),1
2382,Eve of Destruction (1991),Police Academy 5: Assignment: Miami Beach (1988),1
2383,Eve's Bayou (1997),Police Academy 6: City Under Siege (1989),1
2384,Eve's Bayou (1997),Babe: Pig in the City (1998),1
2385,Eve of Destruction (1991),Home Fries (1998),1
2386,Willie McBean and His Magic Machine (1965),Jerry Springer: Ringmaster (1998),1
2387,Six Degrees of Separation (1993),Very Bad Things (1998),1
2388,Rushmore (1998),Steam: The Turkish Bath (Hamam) (1997),1
2389,Private Parts (1997),Psycho (1998),1
2390,Six Days Seven Nights (1998),Little Voice (1998),1
2391,Life Is Beautiful (La Vita ï¿½ bella) (1997),"Simple Plan, A (1998)",1
2392,Life Is Beautiful (La Vita ï¿½ bella) (1997),Jack Frost (1998),1
2393,Orgazmo (1997),Star Trek: Insurrection (1998),1
2394,Shattered Image (1998),"Prince of Egypt, The (1998)",1
2395,Tales from the Darkside: The Movie (1990),Rushmore (1998),1
2396,Vampires (1998),Shakespeare in Love (1998),1
2397,Tales from the Darkside: The Movie (1990),Mass Appeal (1984),1
2398,Six Degrees of Separation (1993),Miracle on 34th Street (1947),1
2399,Rushmore (1998),Santa Claus: The Movie (1985),1
2400,Tales from the Darkside: The Movie (1990),Prancer (1989),1
2401,Rushmore (1998),Pale Rider (1985),1
2402,Rushmore (1998),Rambo: First Blood Part II (1985),1
2403,Eve's Bayou (1997),First Blood (1982),1
2404,Vampire's Kiss (1988),Rambo III (1988),1
2405,Addicted to Love (1997),"Jewel of the Nile, The (1985)",1
2406,Six Degrees of Separation (1993),Romancing the Stone (1984),1
2407,Six Degrees of Separation (1993),Cocoon (1985),1
2408,Eve's Bayou (1997),Cocoon: The Return (1988),1
2409,Eve's Bayou (1997),Rocky II (1979),1
2410,Eve of Destruction (1991),Rocky III (1982),1
2411,Eve of Destruction (1991),Rocky IV (1985),1
2412,Ed TV (1999),Rocky V (1990),1
2413,Ed TV (1999),Clue (1985),1
2414,Eve of Destruction (1991),Young Sherlock Holmes (1985),1
2415,Addicted to Love (1997),Violets Are Blue... (1986),1
2416,Addicted to Love (1997),Back to School (1986),0
2417,Rushmore (1998),Heartburn (1986),1
2418,"Rugrats Movie, The (1998)",Nothing in Common (1986),1
2419,Rushmore (1998),Extremities (1986),1
2420,Enemy of the State (1998),"Karate Kid, The (1984)",1
2421,Enemy of the State (1998),"Karate Kid, Part II, The (1986)",1
2422,"Rugrats Movie, The (1998)","Karate Kid III, The (1989)",1
2423,"Bug's Life, A (1998)",Christmas Vacation (1989),1
2424,Celebrity (1998),You've Got Mail (1998),1
2425,Central Station (Central do Brasil) (1998),"General, The (1998)",1
2426,"Mighty, The (1998)","Theory of Flight, The (1998)",1
2427,Enemy of the State (1998),"Thin Red Line, The (1998)",1
2428,Six Days Seven Nights (1998),"Faculty, The (1998)",1
2429,Rushmore (1998),Mighty Joe Young (1998),1
2430,Rushmore (1998),Mighty Joe Young (1949),1
2431,Rushmore (1998),Patch Adams (1998),1
2432,Six Days Seven Nights (1998),Stepmom (1998),0
2433,Rushmore (1998),"Civil Action, A (1998)",1
2434,Lawnmower Man 2: Beyond Cyberspace (1996),Down in the Delta (1998),1
2435,Eve's Bayou (1997),Hurlyburly (1998),1
2436,There Is Something About Mary (1998),Tea with Mussolini (1999),1
2437,Six Degrees of Separation (1993),Wilde (1997),1
2438,eXistenZ (1999),Outside Ozona (1998),1
2439,Lawnmower Man 2: Beyond Cyberspace (1996),Affliction (1997),1
2440,Six Degrees of Separation (1993),Another Day in Paradise (1998),1
2441,Six Degrees of Separation (1993),"Hi-Lo Country, The (1998)",1
2442,Six Degrees of Separation (1993),Hilary and Jackie (1998),1
2443,"Lawnmower Man 2: Beyond Cyberspace, The (1996)",Playing by Heart (1998),1
2444,Lawnmower Man 2: Beyond Cyberspace (1996),24 7: Twenty Four Seven (1997),1
2445,L.A. Confidential (1997),At First Sight (1999),1
2446,Return to Paradise (1998),In Dreams (1999),1
2447,Six Degrees of Separation (1993),Varsity Blues (1999),1
2448,Addicted to Love (1997),Virus (1999),1
2449,Addicted to Love (1997),"Garbage Pail Kids Movie, The (1987)",1
2450,Title: Addicted to Love (1997),Howard the Duck (1986),1
2451,Rear Window (1954),"Gate, The (1987)",1
2452,Addicted to Love (1997),"Gate II: Trespassers, The (1990)",1
2453,Addicted to Love (1997),"Boy Who Could Fly, The (1986)",1
2454,Addicted to Love (1997),"Fly, The (1958)",0
2455,Addicted to Love (1997),"Fly, The (1986)",1
2456,Rear Window (1954),"Fly II, The (1989)",1
2457,Rear Window (1954),Running Scared (1986),1
2458,Rear Window (1954),Armed and Dangerous (1986),1
2459,The Object of My Affection (1998),"Texas Chainsaw Massacre, The (1974)",1
2460,Out of Sight (1998),"Texas Chainsaw Massacre 2, The (1986)",1
2461,The Object of My Affection (1998),Leatherface: Texas Chainsaw Massacre III (1990),1
2462,Out of Sight (1998),"Return of the Texas Chainsaw Massacre, The (1994)",1
2463,Addicted to Love (1997),Ruthless People (1986),1
2464,The Object of My Affection (1998),Trick or Treat (1986),1
2465,Rear Window (1954),Deadly Friend (1986),1
2466,"Deer Hunter, The (1978)",Belizaire the Cajun (1986),1
2467,Six Degrees of Separation (1993),"Name of the Rose, The (1986)",1
2468,Eve of Destruction (1991),Jumpin' Jack Flash (1986),1
2469,Nixon (1995),Peggy Sue Got Married (1986),1
2470,Title: eXistenZ (1999),Crocodile Dundee (1986),1
2471,Title: Addams Family Values (1993),Crocodile Dundee II (1988),1
2472,Title: Addams Family Values (1993),Tough Guys (1986),1
2473,eXistenZ (1999),Soul Man (1986),1
2474,Eve of Destruction (1991),"Color of Money, The (1986)",1
2475,Return to Paradise (1998),52 Pick-Up (1986),1
2476,Scream 3 (2000),Heartbreak Ridge (1986),1
2477,Krippendorf's Tribe (1998),Firewalker (1986),1
2478,Out of Sight (1998),Three Amigos! (1986),1
2479,Rear Window (1954),Gloria (1999),1
2480,Ulee's Gold (1997),Dry Cleaning (Nettoyage à sec) (1997),1
2481,Ulee's Gold (1997),My Name Is Joe (1998),1
2482,Ulee's Gold (1997),Still Crazy (1998),1
2483,eXistenZ (1999),"Day of the Beast, The (El Día de la bestia) (1995)",1
2484,Willie Wonka & the Chocolate Factory (1971),Tinseltown (1998),1
2485,Ulee's Gold (1997),She's All That (1999),1
