RowIndex,GeneratedInteraction,RealInteraction,ErrorFlag
38028,260::2015,260::2076,1
38029,260::2080,260::2122,1
38030,260::2125,260::2174,1
38031,260::2199,260::2186,1
38032,260::2190,260::2329,1
38033,260::2359,260::2348,1
38034,260::2350,260::2395,0
38035,260::2400,260::2413,1
38036,260::2458,260::2572,1
38037,260::2573,260::2580,1
38038,260::2584,260::2599,1
38039,260::Unknown,260::2692,1
38040,260::2700,260::2702,0
38041,260::2708,260::2766,1
38042,260::2839,260::2859,0
38043,260::2860,260::2908,1
38044,260::294,260::2959,0
38045,260::Unknown,260::2987,1
38046,260::3000,260::2997,1
38047,260::3000,260::3000,0
38048,260::Unknown,260::3006,1
38049,260::3010,260::3052,1
38050,260::300,260::3181,1
38051,260::320,260::3182,0
38052,260::3183,260::3317,1
38053,260::332,260::3362,0
38054,260::3378,260::3424,1
38055,260::346,260::3481,0
38056,260::3494,260::3556,1
38057,260::3601,260::3578,1
38058,260::3601,260::3735,1
38059,260::3741,260::3751,0
38060,260::3752,260::3822,1
38061,260::384,260::3893,0
38062,260::3901,260::3897,1
38063,260::3901,260::3911,0
38064,260::392,260::4027,1
38065,260::4041,260::4034,0
38066,260::4041,260::4226,1
38067,260::4249,260::4235,1
38068,260::4249,260::4437,1
38069,260::4440,260::4529,1
38070,260::4531,260::4641,1
38071,260::4660,260::4711,1
38072,260::4759,260::4848,1
38073,260::4869,260::4878,1
38074,260::4941,260::4973,1
38075,260::4980,260::5072,1
38076,260::5090,260::5137,1
38077,260::5199,260::5219,0
38078,260::5309,260::5617,1
38079,260::562,260::5618,0
38080,260::5620,260::5673,1
38081,260::5719,260::5690,1
38082,260::5691,260::5782,1
38083,260::5861,260::5820,1
38084,260::5861,260::5902,1
38085,260::5903,260::5971,1
38086,260::5999,260::6016,1
38087,260::6054,260::6027,1
38088,260::6044,260::6062,1
38089,260::6099,260::6283,1
38090,260::6290,260::6288,1
38091,260::6304,260::6331,1
38092,260::6359,260::6337,1
38093,260::6359,260::6370,1
38094,260::6380,260::6375,1
38095,260::6401,260::6380,1
38096,260::6381,260::6385,0
38097,260::6400,260::6502,1
38098,260::6503,260::6620,1
38099,260::6621,260::6639,1
38100,260::1103,260::6709,1
38101,260::520,260::6711,1
38102,260::672,260::6713,0
38103,260::6714,260::6773,1
38104,260::680,260::6870,0
38105,260::688,260::6874,0
38106,260::6880,260::6987,1
38107,260::7000,260::7022,1
38108,260::7047,260::7123,1
38109,260::7207,260::7361,1
38110,260::7414,260::7387,1
38111,260::7419,260::7438,1
38112,260::7440,260::7564,1
38113,260::7604,260::7815,1
38114,260::7949,260::8011,1
38115,260::8059,260::8015,0
38116,260::8059,260::8364,1
38117,260::8419,260::8464,1
38118,260::8571,260::8507,0
38119,260::857,260::8607,0
38120,260::8659,260::8645,0
38121,260::8704,260::8784,0
38122,260::8810,260::8873,1
38123,260::9000,260::8874,1
38124,260::9000,260::8949,1
38125,260::8963,260::30810,1
38126,261::5219,261::16,1
38127,261::220,261::47,1
38128,261::68,261::50,1
38129,261::52,261::147,1
38130,261::166,261::296,1
38131,261::308,261::318,0
38132,261::320,261::356,1
38133,261::373,261::1089,1
38134,261::111,261::1210,0
38135,261::1211,261::1222,1
38136,261::1224,261::1240,0
38137,261::1259,261::1431,1
38138,261::145,261::1625,0
38139,261::165,261::1682,0
38140,261::1704,261::1920,1
38141,261::194,261::2002,1
38142,261::2004,261::2028,1
38143,261::2049,261::2060,1
38144,261::2120,261::2194,1
38145,261::2210,261::2273,1
38146,261::2318,261::2329,1
38147,261::238,261::2502,1
38148,261::256,261::2571,0
38149,261::2629,261::2717,1
38150,261::123,261::2723,0
38151,261::170,261::2858,1
38152,261::281,261::3146,1
38153,261::320,261::3897,1
38154,261::409,261::3949,0
38155,261::395,261::3979,0
38156,261::399,261::4085,1
38157,261::4107,261::4238,1
38158,261::425,261::4878,1
38159,261::494,261::4963,0
38160,261::5019,261::5810,1
38161,261::624,261::5989,1
38162,261::6099,261::6863,1
38163,261::7034,261::6874,1
38164,261::6919,261::7361,1
38165,261::744,261::8914,1
38166,261::911,261::27611,1
38167,261::Unknown,261::30810,1
38168,261::Unknown,261::48780,1
38169,261::Unknown,261::56367,1
38170,261::Unknown,261::58559,1
38171,261::Unknown,261::68237,1
38172,261::Unknown,261::69122,1
38173,261::Unknown,261::79132,1
38174,261::Unknown,261::80463,1
38175,261::Unknown,261::81591,1
38176,261::Unknown,261::96079,1
38177,261::Unknown,261::99114,1
38178,261::Unknown,261::112138,1
38179,262::1625,262::4,1
38180,262::22,262::7,1
38181,262::22,262::10,1
38182,262::12,262::17,0
38183,262::22,262::21,0
38184,262::22,262::25,0
38185,262::28,262::26,0
38186,262::30,262::28,1
38187,262::30,262::36,0
38188,262::40,262::48,0
38189,262::52,262::50,0
38190,262::52,262::57,0
38191,262::60,262::85,1
38192,262::90,262::125,1
38193,262::135,262::132,0
38194,262::135,262::135,0
38195,262::137,262::141,1
38196,262::145,262::164,0
38197,262::168,262::213,1
38198,262::216,262::224,1
38199,262::231,262::225,1
38200,262::123,262::230,0
38201,262::123,262::233,0
38202,262::119,262::260,1
38203,262::283,262::265,1
38204,262::283,262::272,1
38205,262::283,262::273,0
38206,262::283,262::290,1
38207,262::294,262::294,0
38208,262::296,262::296,0
38209,262::305,262::300,0
38210,262::302,262::317,1
38211,262::320,262::318,1
38212,262::320,262::322,0
38213,262::324,262::334,0
38214,262::335,262::339,0
38215,262::340,262::348,0
38216,262::350,262::367,1
38217,262::370,262::380,0
38218,262::383,262::428,1
38219,262::432,262::440,1
38220,262::446,262::457,1
38221,262::460,262::497,1
38222,262::501,262::509,0
38223,262::530,262::515,1
38224,262::519,262::535,1
38225,262::540,262::538,1
38226,262::547,262::539,1
38227,262::540,262::540,0
38228,262::541,262::552,1
38229,262::554,262::587,1
38230,262::594,262::593,0
38231,262::594,262::594,0
38232,262::595,262::608,1
38233,262::609,262::640,0
38234,262::648,262::708,1
38235,262::720,262::728,0
38236,263::11,263::1,0
38237,263::10,263::11,0
38238,263::15,263::17,0
38239,263::20,263::24,0
38240,263::26,263::34,1
38241,263::40,263::36,1
38242,263::40,263::39,1
38243,263::40,263::110,1
38244,263::112,263::150,1
38245,263::155,263::151,0
38246,263::155,263::163,1
38247,263::166,263::223,1
38248,263::230,263::224,1
38249,263::230,263::262,1
38250,263::120,263::282,1
38251,263::450,263::296,1
38252,263::17,263::300,1
38253,263::17,263::318,1
38254,263::19,263::356,1
38255,263::370,263::357,0
38256,263::361,263::377,1
38257,263::381,263::380,0
38258,263::390,263::440,1
38259,263::446,263::457,1
38260,263::460,263::477,1
38261,263::480,263::500,1
38262,263::501,263::509,0
38263,263::520,263::527,0
38264,263::530,263::529,1
38265,263::550,263::539,1
38266,263::550,263::586,1
38267,263::600,263::587,1
38268,263::600,263::593,1
38269,263::600,263::597,1
38270,263::600,263::708,1
38271,263::720,263::720,0
38272,263::730,263::736,0
38273,263::750,263::745,0
38274,263::760,263::802,1
38275,263::809,263::809,0
38276,263::812,263::852,0
38277,263::857,263::912,1
38278,263::943,263::988,1
38279,263::1000,263::1020,0
38280,263::1063,263::1066,0
38281,263::1080,263::1094,1
38282,263::1104,263::1101,0
38283,263::1103,263::1111,1
38284,263::1115,263::1120,1
38285,263::1123,263::1136,0
38286,263::1140,263::1148,0
38287,263::1154,263::1183,1
38288,263::1190,263::1188,1
38289,263::1193,263::1190,0
38290,263::1194,263::1196,0
38291,263::1200,263::1197,1
38292,263::1200,263::1210,0
38293,263::1215,263::1223,1
38294,263::1225,263::1225,0
38295,263::123,263::1247,0
38296,263::1250,263::1307,1
38297,263::1310,263::1339,1
38298,263::1350,263::1357,0
38299,263::1360,263::1393,1
38300,263::105,263::1415,0
38301,263::145,263::1485,0
38302,263::155,263::1500,0
38303,263::150,263::1537,0
38304,263::1554,263::1580,1
38305,263::1604,263::1610,0
38306,263::1655,263::1617,1
38307,263::1625,263::1639,1
38308,263::1654,263::1641,0
38309,263::1651,263::1680,1
38310,263::1690,263::1684,1
38311,263::1690,263::1693,0
38312,263::1703,263::1704,0
38313,263::1705,263::1721,1
38314,263::1723,263::1722,0
38315,263::1730,263::1784,1
38316,263::1794,263::1810,1
38317,263::1823,263::1821,0
38318,263::1825,263::1873,1
38319,263::1885,263::1912,1
38320,263::1945,263::1923,1
38321,263::1945,263::1967,1
38322,263::1975,263::2006,1
38323,263::Unknown,263::2020,1
38324,263::2034,263::2028,1
38325,263::2034,263::2078,1
38326,263::2080,263::2080,0
38327,263::2120,263::2081,1
38328,263::2120,263::2085,1
38329,263::2120,263::2094,1
38330,263::2100,263::2108,0
38331,263::2110,263::2125,1
38332,263::2130,263::2266,1
38333,263::2277,263::2268,1
38334,263::2274,263::2291,1
38335,263::2297,263::2324,1
38336,263::234,263::2355,0
38337,263::2363,263::2396,0
38338,263::2400,263::2405,0
38339,263::2415,263::2406,1
38340,263::2410,263::2424,1
38341,263::2459,263::2501,1
38342,263::2505,263::2539,1
38343,263::2548,263::2563,1
38344,263::2577,263::2571,0
38345,263::2578,263::2599,1
38346,263::2600,263::2605,0
38347,263::2614,263::2628,1
38348,263::2639,263::2683,0
38349,263::Unknown,263::2690,1
38350,263::260,263::2692,0
38351,263::260,263::2700,0
38352,263::2704,263::2710,0
38353,263::2721,263::2712,0
38354,263::2721,263::2724,0
38355,263::2730,263::2761,1
38356,263::2765,263::2763,0
38357,263::2765,263::2770,1
38358,263::2778,263::2805,1
38359,263::2811,263::2840,1
38360,263::2841,263::2858,1
38361,263::2864,263::2875,1
38362,263::2880,263::2918,1
38363,263::2920,263::2953,1
38364,263::2969,263::2987,1
38365,263::3000,263::2990,1
38366,263::3000,263::3147,1
38367,263::Unknown,263::3155,1
38368,263::3160,263::3168,0
38369,263::3170,263::3751,1
38370,263::Unknown,263::3753,1
38371,263::3754,263::3793,1
38372,263::3800,263::3897,1
38373,263::3900,263::3911,1
38374,263::3920,263::3967,1
38375,263::3970,263::3996,1
38376,263::4000,263::4014,1
38377,263::4015,263::4022,1
38378,263::4041,263::4027,1
38379,263::4030,263::4034,0
38380,263::4040,263::4226,1
38381,263::4259,263::4246,1
38382,263::4250,263::4306,1
38383,263::4310,263::4308,0
38384,263::4310,263::4886,1
38385,263::4890,263::4896,0
38386,263::4910,263::4959,1
38387,263::4960,263::4973,1
38388,263::4999,263::4992,0
38389,263::4995,263::4993,0
38390,263::4995,263::4994,0
38391,263::4995,263::4995,0
38392,263::4996,263::5013,1
38393,263::5014,263::5135,1
38394,263::5140,263::5349,1
38395,263::5350,263::5377,1
38396,263::5380,263::5380,0
38397,263::5381,263::5445,1
38398,263::5450,263::5459,0
38399,263::5460,263::5463,0
38400,263::548,263::5507,1
38401,263::5510,263::5524,1
38402,263::5530,263::5617,1
38403,263::5620,263::5669,1
38404,263::5689,263::5816,1
38405,263::5889,263::5952,1
38406,263::5968,263::5991,1
38407,263::6014,263::6218,1
38408,263::624,263::6299,0
38409,263::637,263::6331,0
38410,263::6378,263::6333,1
38411,263::6370,263::6377,0
38412,263::6400,263::6539,1
38413,263::6604,263::6565,1
38414,263::6604,263::6708,1
38415,263::6803,263::6711,1
38416,263::6720,263::6773,1
38417,263::6804,263::6863,1
38418,263::6880,263::6942,1
38419,263::6954,263::7090,1
38420,263::7144,263::7143,0
38421,263::7164,263::7147,0
38422,263::7163,263::7151,1
38423,263::7153,263::7153,0
38424,263::7154,263::7361,1
38425,263::7363,263::7458,1
38426,263::7464,263::7879,1
38427,263::7948,263::8014,1
38428,263::8095,263::8360,1
38429,263::8361,263::8366,0
38430,263::8370,263::8368,1
38431,263::8370,263::8370,0
38432,263::8371,263::8535,1
38433,263::8571,263::8622,1
38434,263::8654,263::8636,1
38435,263::8654,263::8638,1
38436,263::8640,263::8784,1
38437,263::8803,263::8796,1
38438,263::8800,263::8827,1
38439,263::8830,263::8914,1
38440,263::8964,263::8961,0
38441,263::8963,263::8970,1
38442,263::8971,263::30812,1
38443,Unknown,263::32587,1
38444,263::Unknown,263::33493,1
38445,263::Unknown,263::33679,1
38446,264::5380,264::1,1
38447,264::12,264::32,0
38448,264::46,264::48,0
38449,264::52,264::110,1
38450,264::1103,264::150,0
38451,264::211,264::151,0
38452,264::152,264::253,1
38453,264::211,264::316,1
38454,264::896,264::329,1
38455,264::896,264::356,1
38456,264::370,264::364,1
38457,264::409,264::367,1
38458,264::370,264::480,1
38459,264::486,264::527,1
38460,264::530,264::595,1
38461,264::624,264::648,0
38462,264::680,264::653,1
38463,264::680,264::780,0
38464,264::794,264::783,1
38465,264::809,264::1023,1
38466,264::1024,264::1028,0
38467,264::1030,264::1035,0
38468,264::1040,264::1090,0
38469,264::1091,264::1196,1
38470,264::1200,264::1210,0
38471,264::1211,264::1250,1
38472,264::127,264::1320,0
38473,264::1350,264::1356,0
38474,264::1360,264::1372,1
38475,264::141,264::1374,0
38476,264::1380,264::1376,1
38477,264::1380,264::1407,1
38478,264::1410,264::1580,1
38479,264::1600,264::1722,1
38480,264::174,264::1876,0
38481,264::1890,264::1907,0
38482,264::1920,264::1917,1
38483,264::1920,264::1997,1
38484,264::2000,264::2054,1
38485,264::206,264::2085,0
38486,264::212,264::2571,0
38487,264::2594,264::2762,1
38488,264::283,264::3034,1
38489,264::3064,264::3510,1
38490,264::3511,264::3578,1
38491,264::3614,264::3623,1
38492,264::3654,264::4886,1
38493,264::Unknown,264::4896,1
38494,264::4910,264::4995,1
38495,264::5000,264::5064,1
38496,264::5099,264::5816,1
38497,264::5834,264::5952,1
38498,264::6014,264::7303,1
38499,264::7304,264::7841,1
38500,264::1108,264::33493,1
38501,264::3350,264::41566,1
38502,265::41566,265::25,1
38503,265::122,265::32,1
38504,265::1907,265::36,1
38505,265::40,265::79,1
38506,265::82,265::110,1
38507,265::1907,265::111,1
38508,265::112,265::150,1
38509,265::160,265::196,0
38510,265::208,265::230,0
38511,265::257,265::253,0
38512,265::257,265::260,1
38513,265::266,265::266,0
38514,265::270,265::281,1
38515,265::283,265::292,1
38516,265::305,265::316,1
38517,265::320,265::318,1
38518,265::320,265::329,0
38519,265::332,265::361,1
38520,265::362,265::379,1
38521,265::390,265::388,1
38522,265::395,265::436,1
38523,265::446,265::480,1
38524,265::492,265::491,0
38525,265::501,265::509,0
38526,265::530,265::516,1
38527,265::530,265::529,1
38528,265::550,265::531,1
38529,265::544,265::534,0
38530,265::536,265::541,1
38531,265::546,265::589,1
38532,265::600,265::590,1
38533,265::592,265::592,0
38534,265::594,265::593,0
38535,265::594,265::608,1
38536,265::609,265::724,1
38537,265::729,265::780,1
38538,265::790,265::788,1
38539,265::794,265::832,1
38540,265::846,265::899,1
38541,265::900,265::923,1
38542,265::944,265::953,1
38543,265::1000,265::969,1
38544,265::1000,265::1084,1
38545,265::1100,265::1095,1
38546,265::1100,265::1097,1
38547,265::1100,265::1177,1
38548,265::1200,265::1183,1
38549,265::1200,265::1193,1
38550,265::120,265::1196,1
38551,265::120,265::1198,1
38552,265::120,265::1203,0
38553,265::120,265::1214,0
38554,265::122,265::1225,0
38555,265::1227,265::1240,1
38556,265::1241,265::1246,0
38557,265::125,265::1259,0
38558,265::126,265::1263,0
38559,265::1265,265::1270,1
38560,265::1271,265::1271,0
38561,265::128,265::1276,0
38562,265::128,265::1295,0
38563,265::130,265::1302,0
38564,265::1303,265::1356,1
38565,265::136,265::1363,0
38566,265::1365,265::1371,1
38567,265::1375,265::1373,0
38568,265::1375,265::1374,0
38569,265::1375,265::1375,0
38570,265::1376,265::1376,0
38571,265::1377,265::1488,1
38572,265::1490,265::1527,1
38573,265::153,265::1573,0
38574,265::1574,265::1580,1
38575,265::1581,265::1584,0
38576,265::1590,265::1620,1
38577,265::1621,265::1653,1
38578,265::1654,265::1676,1
38579,265::1680,265::1678,0
38580,265::1680,265::1682,0
38581,265::1683,265::1721,1
38582,265::1725,265::1726,0
38583,265::1730,265::1727,1
38584,265::1730,265::1784,1
38585,265::1790,265::1807,1
38586,265::1810,265::1921,1
38587,265::1923,265::1945,1
38588,265::1950,265::1954,0
38589,265::1955,265::1956,0
38590,265::1960,265::1961,0
38591,265::1963,265::1962,0
38592,265::1963,265::2011,1
38593,265::2013,265::2028,1
38594,265::2030,265::2094,1
38595,265::2100,265::2105,0
38596,265::2110,265::2240,1
38597,265::2241,265::2268,1
38598,265::2270,265::2289,1
38599,265::2300,265::2322,1
38600,265::196,265::2352,1
38601,265::196,265::2364,1
38602,265::238,265::2377,0
38603,265::2380,265::2392,1
38604,265::240,265::2393,1
38605,265::240,265::2407,0
38606,265::241,265::2429,0
38607,265::243,265::2430,0
38608,265::244,265::2431,0
38609,265::244,265::2433,0
38610,265::2435,265::2445,0
38611,265::2450,265::2454,0
38612,265::246,265::2455,0
38613,265::246,265::2474,0
38614,265::248,265::2527,1
38615,265::2530,265::2529,1
38616,265::2530,265::2571,1
38617,265::258,265::2628,0
38618,265::2630,265::2640,0
38619,265::2641,265::2641,0
38620,265::2642,265::2642,0
38621,265::2643,265::2657,1
38622,265::2660,265::2668,0
38623,265::2670,265::2672,0
38624,265::2673,265::2688,1
38625,265::2690,265::2701,1
38626,265::2702,265::2858,1
38627,265::2861,265::2906,1
38628,265::2919,265::2916,0
38629,265::2920,265::2968,1
38630,265::2971,265::2985,1
38631,265::Unknown,265::3035,1
38632,265::3040,265::3060,0
38633,265::3061,265::3098,1
38634,265::3100,265::3108,0
38635,265::3110,265::3148,1
38636,265::3163,265::3156,0
38637,265::3160,265::3175,1
38638,265::3190,265::3194,0
38639,265::3200,265::3196,1
38640,265::3200,265::3255,1
38641,265::3264,265::3259,1
38642,265::3260,265::3260,0
38643,265::3261,265::3269,0
38644,265::3270,265::3308,1
38645,265::3310,265::3362,1
38646,265::3363,265::3451,1
38647,265::3464,265::3471,1
38648,265::3491,265::3504,1
38649,265::3510,265::3527,1
38650,265::327,265::3528,0
38651,265::359,265::3591,0
38652,265::3605,265::3593,1
38653,265::3601,265::3699,1
38654,265::370,265::3701,0
38655,265::3702,265::3730,0
38656,265::3731,265::3733,0
38657,265::374,265::3766,0
38658,265::3770,265::3791,1
38659,265::3800,265::3793,1
38660,265::3800,265::3807,0
38661,265::3810,265::3812,0
38662,265::3814,265::3826,1
38663,265::3830,265::3831,0
38664,265::3833,265::3844,1
38665,266::3194,266::1,1
38666,266::12,266::6,1
38667,266::12,266::16,0
38668,266::22,266::17,1
38669,266::20,266::21,0
38670,266::22,266::24,0
38671,266::26,266::32,0
38672,266::35,266::39,0
38673,266::40,266::45,0
38674,266::46,266::50,1
38675,266::52,266::64,1
38676,266::66,266::69,0
38677,266::70,266::95,1
38678,266::96,266::110,1
38679,266::111,266::132,1
38680,266::135,266::135,0
38681,266::142,266::145,0
38682,266::150,266::198,1
38683,266::204,266::223,1
38684,266::230,266::235,0
38685,266::240,266::260,0
38686,266::266,266::288,1
38687,266::306,266::296,1
38688,266::301,266::316,0
38689,266::319,266::353,1
38690,266::359,266::356,0
38691,266::361,266::367,0
38692,266::373,266::368,1
38693,266::373,266::377,0
38694,266::381,266::440,1
38695,266::446,266::441,0
38696,266::446,266::457,1
38697,266::463,266::474,1
38698,266::480,266::476,1
38699,266::483,266::480,0
38700,266::441,266::493,1
38701,266::501,266::514,0
38702,266::530,266::541,1
38703,266::549,266::551,1
38704,266::562,266::555,1
38705,266::560,266::589,1
38706,266::594,266::592,0
38707,266::594,266::608,1
38708,266::620,266::694,1
38709,266::720,266::733,1
38710,266::760,266::778,1
38711,266::794,266::785,1
38712,266::809,266::919,1
38713,266::944,266::924,0
38714,266::940,266::1036,1
38715,266::1065,266::1042,1
38716,266::1065,266::1060,0
38717,266::1065,266::1079,1
38718,266::1080,266::1080,0
38719,266::1090,266::1089,0
38720,266::1090,266::1090,0
38721,266::1091,266::1093,0
38722,266::1094,266::1097,0
38723,266::1100,266::1127,1
38724,266::1130,266::1136,0
38725,266::1140,266::1171,1
38726,266::1180,266::1196,1
38727,266::1200,266::1197,1
38728,266::1200,266::1198,1
38729,266::1200,266::1199,1
38730,266::1200,266::1200,0
38731,266::1201,266::1206,0
38732,266::1207,266::1208,0
38733,266::1210,266::1210,0
38734,266::1211,266::1213,0
38735,266::1214,266::1215,0
38736,266::1216,266::1220,1
38737,266::1221,266::1222,0
38738,266::1223,266::1240,1
38739,266::1241,266::1242,0
38740,266::1244,266::1259,1
38741,266::1260,266::1261,0
38742,266::1263,266::1265,0
38743,266::1270,266::1266,1
38744,266::1270,266::1270,0
38745,266::1271,266::1275,0
38746,266::1280,266::1285,0
38747,266::1290,266::1288,1
38748,266::1290,266::1291,0
38749,266::1293,266::1297,0
38750,266::1301,266::1298,1
38751,266::1300,266::1356,1
38752,266::136,266::1374,0
38753,266::1383,266::1375,1
38754,266::1383,266::1376,1
38755,266::1377,266::1394,1
38756,266::1404,266::1405,0
38757,266::1414,266::1466,1
38758,266::1467,266::1476,0
38759,266::1480,266::1485,0
38760,266::1490,266::1500,1
38761,266::1501,266::1517,0
38762,266::1520,266::1527,0
38763,266::1530,266::1573,0
38764,266::1580,266::1580,0
38765,266::1581,266::1597,1
38766,266::1600,266::1610,0
38767,266::1611,266::1614,0
38768,266::1621,266::1617,0
38769,266::1620,266::1641,1
38770,266::1645,266::1663,1
38771,266::1664,266::1722,1
38772,266::1723,266::1732,0
38773,266::1740,266::1772,1
38774,266::1780,266::1784,0
38775,266::1790,266::1866,1
38776,266::1870,266::1883,1
38777,266::1890,266::1884,1
38778,266::1890,266::1911,1
38779,266::1927,266::1912,0
38780,266::1920,266::1923,0
38781,266::1941,266::1968,1
38782,266::1974,266::2000,1
38783,266::Unknown,266::2028,1
38784,266::2032,266::2064,1
38785,266::2071,266::2094,1
38786,266::2100,266::2097,1
38787,266::2100,266::2105,0
38788,266::2110,266::2115,0
38789,266::2120,266::2167,1
38790,266::2173,266::2174,0
38791,266::2184,266::2194,0
38792,266::2200,266::2195,1
38793,266::2200,266::2249,1
38794,266::2250,266::2253,0
38795,266::2264,266::2278,1
38796,266::2284,266::2288,0
38797,266::2300,266::2300,0
38798,266::2301,266::2302,0
38799,266::2314,266::2321,0
38800,266::230,266::2353,0
38801,266::238,266::2355,0
38802,266::2367,266::2384,1
38803,266::2399,266::2387,1
38804,266::2399,266::2395,0
38805,266::240,266::2396,1
38806,266::240,266::2428,0
38807,266::2430,266::2471,1
38808,266::2473,266::2490,1
38809,266::2500,266::2539,1
38810,266::2540,266::2560,0
38811,266::2561,266::2571,0
38812,266::2578,266::2580,0
38813,266::2591,266::2599,0
38814,266::2600,266::2605,0
38815,266::2610,266::2683,1
38816,266::2690,266::2700,1
38817,266::2701,266::2702,0
38818,266::2703,266::2706,0
38819,266::2708,266::2710,0
38820,266::2719,266::2712,0
38821,266::2715,266::2716,0
38822,266::2720,266::2770,0
38823,266::2771,266::2791,0
38824,266::2800,266::2797,1
38825,266::2800,266::2804,0
38826,266::2805,266::2812,1
38827,266::2819,266::2863,1
38828,266::2865,266::2890,1
38829,266::2899,266::2916,1
38830,266::2920,266::2918,1
38831,266::2920,266::2947,1
38832,266::2950,266::2959,0
38833,266::2960,266::2968,0
38834,266::2970,266::2985,1
38835,266::3000,266::3016,1
38836,266::3020,266::3020,0
38837,266::3021,266::3039,1
38838,266::3040,266::3052,1
38839,266::3060,266::3060,0
38840,266::3064,266::3108,1
38841,266::3120,266::3113,1
38842,266::3120,266::3142,0
38843,266::3160,266::3156,0
38844,266::3160,266::3265,1
38845,Unknown,267::29,1
38846,267::230,267::58,1
38847,267::110,267::110,0
38848,267::130,267::150,0
38849,267::170,267::260,1
38850,267::102,267::480,1
38851,267::120,267::541,1
38852,267::120,267::589,1
38853,267::110,267::593,1
38854,267::150,267::919,1
38855,267::110,267::923,1
38856,267::102,267::924,1
38857,267::110,267::1093,0
38858,267::110,267::1175,0
38859,267::120,267::1196,1
38860,267::120,267::1197,1
38861,267::120,267::1198,1
38862,267::1200,267::1200,0
38863,267::1201,267::1206,0
38864,267::121,267::1210,0
38865,267::1211,267::1240,1
38866,267::125,267::1270,0
38867,267::128,267::1302,0
38868,267::1303,267::1320,0
38869,267::1321,267::1356,1
38870,267::1360,267::1653,1
38871,267::166,267::1909,1
38872,267::2067,267::2013,1
38873,267::204,267::2396,1
38874,267::2400,267::2455,1
38875,267::2460,267::2527,1
38876,267::2530,267::2571,1
38877,267::2580,267::2600,1
38878,267::2601,267::2683,1
38879,267::2700,267::2699,1
38880,267::2700,267::2706,0
38881,267::2708,267::2762,1
38882,267::283,267::2826,0
38883,267::2831,267::2841,0
38884,267::2851,267::2858,0
38885,267::2860,267::2861,0
38886,267::2863,267::2890,1
38887,267::2900,267::2907,0
38888,267::2910,267::3006,1
38889,267::3010,267::3101,0
38890,267::3120,267::3113,1
38891,267::3120,267::3175,1
38892,267::3200,267::3471,1
38893,267::3490,267::3527,1
38894,267::3530,267::3552,1
38895,267::3604,267::3578,1
38896,267::3600,267::3986,1
38897,267::4000,267::3994,1
38898,267::4000,267::3996,1
38899,267::4000,267::3999,1
38900,267::284,267::4011,1
38901,267::286,267::4033,1
38902,268::2861,268::29,1
38903,268::286,268::41,1
38904,268::286,268::46,1
38905,268::52,268::47,1
38906,268::52,268::50,0
38907,268::52,268::155,1
38908,268::174,268::165,1
38909,268::166,268::213,1
38910,268::216,268::260,0
38911,268::286,268::334,1
38912,268::337,268::356,1
38913,268::365,268::365,0
38914,268::370,268::423,1
38915,268::441,268::454,0
38916,268::461,268::508,1
38917,268::550,268::587,1
38918,268::609,268::719,1
38919,268::760,268::786,0
38920,268::813,268::802,1
38921,268::850,268::858,0
38922,268::870,268::869,1
38923,268::880,268::898,0
38924,268::909,268::1036,1
38925,268::1064,268::1047,0
38926,268::1061,268::1077,1
38927,268::1101,268::1093,1
38928,268::1101,268::1094,1
38929,268::1100,268::1101,0
38930,268::1103,268::1125,1
38931,268::1130,268::1193,0
38932,268::1200,268::1196,1
38933,268::1200,268::1197,1
38934,268::1200,268::1201,0
38935,268::1203,268::1206,0
38936,268::1210,268::1208,0
38937,268::1210,268::1210,0
38938,268::1211,268::1213,0
38939,268::1215,268::1221,0
38940,268::1223,268::1222,0
38941,268::1223,268::1230,0
38942,268::1231,268::1234,0
38943,268::1235,268::1238,0
38944,268::1240,268::1252,1
38945,268::1253,268::1261,1
38946,268::1263,268::1264,0
38947,268::1265,268::1271,1
38948,268::1273,268::1273,0
38949,268::1275,268::1278,0
38950,268::126,268::1285,0
38951,268::1290,268::1288,1
38952,268::1290,268::1291,0
38953,268::1294,268::1303,1
38954,268::1308,268::1370,0
38955,268::1371,268::1375,0
38956,268::1380,268::1377,1
38957,268::1380,268::1394,1
38958,268::140,268::1432,0
38959,268::144,268::1580,1
38960,268::1604,268::1586,1
38961,268::1600,268::1616,1
38962,268::1620,268::1625,0
38963,268::1630,268::1641,1
38964,268::1645,268::1673,1
38965,268::1680,268::1680,0
38966,268::1684,268::1704,1
38967,268::1708,268::1784,0
38968,268::1790,268::1791,0
38969,268::1793,268::1840,1
38970,268::1845,268::1892,1
38971,268::1894,268::1911,1
38972,268::196,268::1912,0
38973,268::1915,268::1923,1
38974,268::1940,268::1958,1
38975,268::1960,268::1964,0
38976,268::1970,268::1965,1
38977,268::1970,268::1966,1
38978,268::1970,268::1968,1
38979,268::1970,268::2000,1
38980,268::Unknown,268::2001,1
38981,268::2002,268::2019,1
38982,268::2020,268::2064,1
38983,268::2065,268::2109,1
38984,268::2120,268::2115,1
38985,268::2120,268::2130,0
38986,268::2131,268::2145,1
38987,268::2151,268::2178,1
38988,268::2180,268::2182,0
38989,268::2190,268::2231,1
38990,268::2235,268::2245,0
38991,268::2250,268::2247,1
38992,268::2250,268::2268,1
38993,268::2278,268::2324,1
38994,268::2330,268::2344,1
