RowIndex,GeneratedInteraction,RealInteraction,ErrorFlag
8507,58758::12147,58758::12529,1
8508,58758::12541,58758::14206,1
8509,58758::Unknown,58758::17430,1
8510,58758::18649,58758::37186,0
8511,58758::Unknown,58758::38579,1
8512,58758::Unknown,58758::39593,1
8513,58758::Unknown,58758::43502,1
8514,58758::45661,58758::61572,1
8515,58758::62393,58758::64395,0
8516,58758::70551,58758::87897,1
8517,58758::Unknown,58758::88153,1
8518,58771::101198,58771::3539,1
8519,58771::10195,58771::26333,1
8520,58771::37187,58771::37475,0
8521,58771::42351,58771::50628,1
8522,58771::62351,58771::107072,1
8523,58871::10687,58871::5478,1
8524,58871::10657,58871::12976,1
8525,58871::15551,58871::13356,1
8526,58871::15551,58871::16394,1
8527,58871::17687,58871::35374,1
8528,58871::41947,58871::36829,1
8529,58871::42341,58871::88241,0
8530,58871::93335,58871::98097,1
8531,58871::101946,58871::104800,1
8532,58882::10635,58882::9600,1
8533,58882::10887,58882::23595,1
8534,58882::31247,58882::54582,1
8535,58882::62393,58882::57848,1
8536,58882::62393,58882::62195,0
8537,58882::64342,58882::106739,1
8538,58898::10687,58898::12299,1
8539,58898::10393,58898::19812,1
8540,58898::21987,58898::37786,1
8541,58898::43995,58898::41461,1
8542,58898::49395,58898::51985,1
8543,58898::62393,58898::55395,1
8544,58898::62395,58898::62346,0
8545,58898::65849,58898::66713,1
8546,58898::71895,58898::82073,1
8547,58898::87692,58898::100884,1
8548,58923::10687,58923::4135,1
8549,58923::10193,58923::17684,1
8550,58923::Unknown,58923::27466,1
8551,58923::Unknown,58923::32715,1
8552,58923::Unknown,58923::71907,1
8553,58923::Unknown,58923::72255,1
8554,58923::Unknown,58923::107521,1
8555,58935::Unknown,58935::15116,1
8556,58935::Unknown,58935::21073,1
8557,58935::Unknown,58935::22617,1
8558,58935::Unknown,58935::32387,1
8559,58935::Unknown,58935::56796,1
8560,58935::Unknown,58935::60610,1
8561,58935::Unknown,58935::69892,1
8562,58935::Unknown,58935::98179,1
8563,58935::Unknown,58935::107385,1
8564,59005::10687,59005::4911,1
8565,59005::10785,59005::40878,0
8566,59005::49319,59005::43502,1
8567,59005::49387,59005::50732,1
8568,59005::62346,59005::64395,1
8569,59005::71841,59005::74391,1
8570,59005::87692,59005::80599,1
8571,59005::87692,59005::84469,0
8572,59005::93641,59005::105373,1
8573,59180::10641,59180::5947,1
8574,59180::62351,59180::5959,1
8575,59180::5977,59180::14138,1
8576,59180::15141,59180::42872,1
8577,59180::49342,59180::51351,1
8578,59180::62395,59180::73941,1
8579,59180::83295,59180::104999,1
8580,59208::10641,59208::319,1
8581,59208::3199,59208::15049,1
8582,59208::21987,59208::21050,1
8583,59208::21951,59208::57151,0
8584,59208::62341,59208::63556,1
8585,59264::106,59264::13062,0
8586,59264::15551,59264::13724,1
8587,59264::19487,59264::59890,1
8588,59557::10635,59557::10949,1
8589,59557::10951,59557::26018,1
8590,59557::31242,59557::81597,1
8591,59557::107341,59557::93437,1
8592,59557::107491,59557::104231,0
8593,59577::10649,59577::14288,1
8594,59577::15551,59577::33045,1
8595,59577::49351,59577::36616,1
8596,59577::49342,59577::37115,1
8597,59577::49341,59577::54604,1
8598,59577::62341,59577::71371,1
8599,59577::83295,59577::73539,1
8600,59596::104231,59596::11996,1
8601,59596::Unknown,59596::33703,1
8602,59596::Unknown,59596::35089,1
8603,59596::Unknown,59596::41685,1
8604,59596::Unknown,59596::47630,1
8605,59596::Unknown,59596::48330,1
8606,59596::Unknown,59596::59799,1
8607,59596::Unknown,59596::64027,1
8608,59596::Unknown,59596::66388,1
8609,59596::Unknown,59596::71822,1
8610,59596::Unknown,59596::80359,1
8611,59596::Unknown,59596::97661,1
8612,59596::Unknown,59596::104605,1
8613,59756::11996,59756::11829,0
8614,59756::13051,59756::29509,1
8615,59756::31239,59756::49238,1
8616,59756::59756,59756::83844,1
8617,59756::Unknown,59756::84469,1
8618,59799::11996,59799::13713,1
8619,59799::31251,59799::53464,1
8620,59799::63742,59799::59596,1
8621,59799::Unknown,59799::70991,1
8622,59799::83235,59799::79164,1
8623,59799::83251,59799::89454,1
8624,59871::11961,59871::12098,1
8625,59890::13051,59890::11996,1
8626,59890::11996,59890::16602,1
8627,59890::19487,59890::27748,1
8628,59890::34151,59890::36332,1
8629,59890::43241,59890::59264,1
8630,59890::59557,59890::89224,1
8631,59890::93251,59890::106931,1
8632,59979::11829,59979::788,1
8633,59979::11996,59979::1263,1
8634,59979::11996,59979::1423,1
8635,59979::1765,59979::12299,1
8636,59979::15551,59979::17308,1
8637,59979::21987,59979::19812,0
8638,59979::21951,59979::21566,0
8639,59979::23333,59979::23849,1
8640,59979::26351,59979::28336,1
8641,59979::31251,59979::30669,1
8642,59979::32751,59979::31272,0
8643,59979::34151,59979::31503,0
8644,59979::31949,59979::31994,0
8645,59979::32351,59979::36971,1
8646,59979::39351,59979::37851,0
8647,59979::38449,59979::40001,1
8648,59979::41242,59979::41461,0
8649,59979::43261,59979::41911,1
8650,59979::Unknown,59979::42525,1
8651,59979::Unknown,59979::44166,1
8652,59979::Unknown,59979::49031,1
8653,59979::Unknown,59979::49329,1
8654,59979::Unknown,59979::51985,1
8655,59979::Unknown,59979::52177,1
8656,59979::Unknown,59979::52355,1
8657,59979::Unknown,59979::52474,1
8658,59979::Unknown,59979::53624,1
8659,59979::53641,59979::54005,1
8660,59979::54281,59979::55395,1
8661,59979::55995,59979::58464,1
8662,59979::Unknown,59979::60349,1
8663,59979::Unknown,59979::61823,1
8664,59979::Unknown,59979::62346,1
8665,59979::62551,59979::63285,0
8666,59979::63635,59979::64432,1
8667,59979::64835,59979::64555,0
8668,59979::64667,59979::70831,1
8669,59979::71851,59979::75445,1
8670,59979::Unknown,59979::78108,1
8671,59979::Unknown,59979::81102,1
8672,59979::83149,59979::81173,1
8673,59979::81251,59979::82073,1
8674,59979::82351,59979::84229,1
8675,59979::84293,59979::86268,1
8676,59979::88251,59979::93594,1
8677,59979::Unknown,59979::94282,1
8678,59979::Unknown,59979::100668,1
8679,Unknown,59979::100884,1
8680,59979::100935,59979::101063,0
8681,59979::101234,59979::101198,1
8682,59979::101234,59979::101946,0
8683,59979::102111,59979::102185,0
8684,59979::102342,59979::102218,0
8685,59979::102253,59979::102248,0
8686,59979::102283,59979::106833,0
8687,59979::106864,59979::107636,0
8688,Unknown,60064::16394,1
8689,60064::16395,60064::18481,1
8690,60064::18593,60064::27006,1
8691,60064::27007,60064::33328,1
8692,60064::33355,60064::39053,1
8693,60064::39073,60064::43978,0
8694,60064::43989,60064::47810,1
8695,60064::51957,60064::63050,1
8696,60064::68251,60064::66011,1
8697,60064::72051,60064::74577,1
8698,60064::78495,60064::83388,1
8699,60064::91351,60064::84365,1
8700,60064::43981,60064::88649,1
8701,60064::Unknown,60064::89391,1
8702,60064::Unknown,60064::92564,1
8703,60064::Unknown,60064::93708,1
8704,60064::Unknown,60064::100111,1
8705,60064::100214,60064::104003,1
8706,60064::106833,60064::107171,1
8707,60219::106833,60219::147,1
8708,60219::149,60219::27421,1
8709,60219::27443,60219::31053,1
8710,60219::31287,60219::50538,1
8711,60219::53351,60219::54173,1
8712,60219::62341,60219::73561,1
8713,60219::76761,60219::75061,0
8714,60219::78461,60219::90442,1
8715,60349::106,60349::788,1
8716,60349::1039,60349::12299,1
8717,60349::14361,60349::17308,1
8718,60349::21951,60349::19812,0
8719,60349::23561,60349::23849,1
8720,60349::26349,60349::30669,1
8721,60349::34149,60349::31503,1
8722,60349::37187,60349::35010,1
8723,60349::40349,60349::37851,1
8724,60349::40751,60349::45276,1
8725,60349::49351,60349::49268,1
8726,60349::53351,60349::51985,1
8727,60349::56849,60349::52177,1
8728,60349::56849,60349::52355,1
8729,60349::52551,60349::53624,1
8730,60349::54351,60349::55395,0
8731,60349::57351,60349::58464,1
8732,60349::60251,60349::59979,1
8733,60349::Unknown,60349::60597,1
8734,60349::61219,60349::61823,0
8735,60349::62461,60349::62346,0
8736,60349::62551,60349::63285,0
8737,60349::63549,60349::64432,1
8738,60349::64849,60349::68174,1
8739,60349::69551,60349::71664,1
8740,60349::74361,60349::75445,1
8741,60349::78451,60349::76566,1
8742,60349::78495,60349::80417,1
8743,60349::82595,60349::81173,1
8744,60349::83249,60349::86268,1
8745,60349::88649,60349::93594,1
8746,60349::Unknown,60349::100884,1
8747,60349::106833,60349::101198,1
8748,60349::106833,60349::101946,1
8749,60349::103111,60349::102218,1
8750,60349::Unknown,60349::106833,1
8751,Unknown,60349::107636,1
8752,Unknown,60395::4109,1
8753,60395::4126,60395::4324,0
8754,60395::4325,60395::23486,1
8755,60395::23587,60395::95671,1
8756,Unknown,60465::3279,1
8757,60465::1069,60465::8974,1
8758,60465::10683,60465::8997,1
8759,60465::8999,60465::51017,1
8760,60465::51019,60465::62070,1
8761,60465::62071,60465::64801,0
8762,60465::Unknown,60465::71493,1
8763,60465::Unknown,60465::92419,1
8764,60597::10683,60597::788,1
8765,60597::1069,60597::1263,0
8766,60597::1264,60597::1423,0
8767,60597::1557,60597::12299,1
8768,60597::12421,60597::17308,1
8769,60597::19387,60597::19812,0
8770,60597::21987,60597::23849,1
8771,60597::23849,60597::28115,1
8772,60597::31251,60597::28336,1
8773,60597::28383,60597::36971,1
8774,60597::38393,60597::41461,1
8775,60597::49361,60597::42525,1
8776,60597::49361,60597::44871,1
8777,60597::49361,60597::49031,0
8778,60597::49341,60597::51985,1
8779,60597::53041,60597::52177,1
8780,60597::53251,60597::52355,0
8781,60597::52387,60597::52474,0
8782,60597::52587,60597::53624,1
8783,60597::53787,60597::55395,1
8784,60597::56487,60597::58464,0
8785,60597::62346,60597::60349,0
8786,Unknown,60597::62346,1
8787,60597::63285,60597::63285,0
8788,60597::106833,60597::64432,1
8789,60597::106833,60597::70831,1
8790,60597::71551,60597::73144,1
8791,60597::76051,60597::81102,1
8792,60597::82351,60597::83503,0
8793,60597::83685,60597::84239,1
8794,60597::86451,60597::86268,1
8795,60597::88319,60597::93594,1
8796,60597::96249,60597::94089,0
8797,60597::96251,60597::101946,1
8798,60597::106833,60597::107636,0
8799,Unknown,60610::15116,1
8800,Unknown,60610::22617,1
8801,60610::10687,60610::32387,1
8802,60610::41987,60610::56796,1
8803,60610::Unknown,60610::58935,1
8804,60610::Unknown,60610::69892,1
8805,60610::Unknown,60610::98179,1
8806,60654::Unknown,60654::6548,1
8807,60654::10687,60654::18481,1
8808,60654::21987,60654::25074,1
8809,60654::31235,60654::29415,1
8810,60654:: Unknown,60654::29712,1
8811,60654:: Unknown,60654::51543,1
8812,60654::Unknown,60654::61268,1
8813,60654::Unknown,60654::62713,1
8814,60654::63742,60654::83355,1
8815,60654:: Unknown,60654::88649,1
8816,Unknown,60690::27832,1
8817,60690::31287,60690::102362,1
8818,60725::10687,60725::3233,1
8819,60725::10687,60725::57722,1
8820,60735::10635,60735::4031,1
8821,60735::10687,60735::20949,1
8822,60735::21987,60735::28539,1
8823,60735::31287,60735::46674,1
8824,60735::49342,60735::47951,1
8825,60735::62387,60735::65215,1
8826,60735::69541,60735::75391,1
8827,60735::83287,60735::94089,1
8828,60756::10635,60756::3789,1
8829,60756::49342,60756::18745,1
8830,60756::21987,60756::44046,1
8831,60756::49342,60756::50917,1
8832,60756::62342,60756::67744,1
8833,60840::10687,60840::3337,1
8834,60840::49342,60840::14426,0
8835,60840::21987,60840::18588,1
8836,60840::21987,60840::29415,1
8837,60840::3233,60840::30261,1
8838,60840::49342,60840::33328,1
8839,60840::39641,60840::47923,1
8840,60840::53341,60840::99093,1
8841,61034::10635,61034::4031,1
8842,61034::20949,61034::20949,0
8843,61034::28539,61034::22526,1
8844,61034::28539,61034::29555,1
8845,61034::3233,61034::44451,1
8846,61034::49993,61034::47951,1
8847,61034::53315,61034::63896,1
8848,61034::75391,61034::75391,0
8849,61034::94089,61034::79357,1
8850,61034::Unknown,61034::105714,1
8851,61108::Unknown,61108::7379,1
8852,61108::Unknown,61108::32088,1
8853,61108::Unknown,61108::69777,1
8854,61108::Unknown,61108::71735,1
8855,61108::Unknown,61108::74444,1
8856,61108::Unknown,61108::80334,1
8857,61108::Unknown,61108::89295,1
8858,61108::Unknown,61108::97975,1
8859,61193::Unknown,61193::5323,1
8860,61193::10647,61193::15260,1
8861,61193::21987,61193::16394,1
8862,61193::19487,61193::18588,1
8863,61193::20647,61193::19622,1
8864,61193::20695,61193::21503,1
8865,61193::23587,61193::34860,1
8866,61193::39487,61193::35440,1
8867,61193::38149,61193::51367,1
8868,61193::53351,61193::54461,1
8869,61193::62351,61193::56885,1
8870,61193::62344,61193::62149,0
8871,61193::64835,61193::75626,1
8872,61193::Unknown,61193::98097,1
8873,61193::Unknown,61193::100111,1
8874,61268::10635,61268::11779,1
8875,61268::11971,61268::24571,1
8876,61268::31251,61268::60654,1
8877,61268::63749,61268::75927,1
8878,61268::81993,61268::88706,1
8879,61268::101111,61268::107171,0
8880,61308::11887,61308::17187,0
8881,61308::21987,61308::24242,1
8882,61308::31251,61308::27025,1
8883,61308::31251,61308::48485,1
8884,61308::56841,61308::65038,1
8885,61308::76151,61308::78703,1
8886,61308::101111,61308::91110,1
8887,61392::10687,61392::14288,1
8888,61392::23449,61392::33045,1
8889,61392::43942,61392::36616,1
8890,61392::49351,61392::48697,1
8891,61392::62341,61392::49792,1
8892,61392::62341,61392::66509,1
8893,61392::76193,61392::71371,0
8894,61392::83249,61392::73539,1
8895,61392::83251,61392::106536,1
8896,61434::10687,61434::14735,1
8897,61434::23449,61434::27275,1
8898,61434::31242,61434::84023,1
8899,61522::19487,61522::12885,1
8900,61522::17187,61522::13791,0
8901,Unknown,61522::54208,1
8902,61522::Unknown,61522::88964,1
8903,61522::Unknown,61522::106104,1
8904,61572::Unknown,61572::4911,1
8905,61572::Unknown,61572::12205,1
8906,61572::Unknown,61572::12529,1
8907,61572::Unknown,61572::58758,1
8908,61572::Unknown,61572::80282,1
8909,61572::Unknown,61572::83903,1
8910,61572::Unknown,61572::84469,1
8911,61572::Unknown,61572::86388,1
8912,61572::Unknown,61572::87897,1
8913,61581::Unknown,61581::1887,1
8914,61581::10605,61581::6888,1
8915,61581::10605,61581::6897,1
8916,61581::6898,61581::77671,1
8917,61581::77681,61581::91905,1
8918,61581::91907,61581::94028,1
8919,61588::107171,61588::12074,1
8920,61588::12087,61588::26974,1
8921,61588::10605,61588::65800,1
8922,61588::71887,61588::67762,1
8923,61588::71287,61588::79967,1
8924,61588::82387,61588::103256,1
8925,61607::10771,61607::5478,1
8926,61607::10387,61607::17659,1
8927,61607::21987,61607::50763,1
8928,61607::63787,61607::71312,1
8929,61607::81987,61607::73128,1
8930,61607::83287,61607::88649,1
8931,61637::10671,61637::6934,1
8932,61637::10687,61637::16553,1
8933,61637::19487,61637::48586,1
8934,61637::53387,61637::56419,1
8935,61637::62387,61637::70307,1
8936,61713::10687,61713::2549,1
8937,61713::10657,61713::17531,1
8938,61713::21987,61713::27910,1
8939,61713::31287,61713::29415,1
8940,61713::31287,61713::100111,1
8941,61823::10671,61823::788,1
8942,61823::10687,61823::1423,1
8943,61823::1857,61823::17308,1
8944,61823::19487,61823::17711,1
8945,61823::19487,61823::19812,0
8946,61823::20487,61823::23849,1
8947,61823::23987,61823::41911,1
8948,61823::49387,61823::44166,1
8949,61823::49387,61823::44712,1
8950,Unknown,61823::45748,1
8951,Unknown,61823::49031,1
8952,61823::Unknown,61823::52177,1
8953,61823::Unknown,61823::53624,1
8954,61823::Unknown,61823::59979,1
8955,61823::Unknown,61823::60349,1
8956,61823::Unknown,61823::68174,1
8957,61823::Unknown,61823::78108,1
8958,61823::Unknown,61823::80743,1
8959,61823::Unknown,61823::81173,1
8960,61823::Unknown,61823::85592,1
8961,61823::Unknown,61823::89990,1
8962,61823::Unknown,61823::94089,1
8963,61823::Unknown,61823::100668,1
8964,61823::Unknown,61823::101946,1
8965,61823::Unknown,61823::106833,1
8966,61823::Unknown,61823::107636,1
8967,Unknown,61876::3421,1
8968,Unknown,61876::5186,1
8969,61876::Unknown,61876::44278,1
8970,61910::Unknown,61910::8883,1
8971,61910::11342,61910::70838,1
8972,61937::10687,61937::1263,1
8973,61937::1089,61937::21779,1
8974,61937::21987,61937::30669,1
8975,61937::31219,61937::40523,1
8976,61937::Unknown,61937::49031,1
8977,61992::10683,61992::8622,1
8978,61992::10687,61992::40523,1
8979,61992::49031,61992::101198,1
8980,61992::106833,61992::102977,1
8981,61992::106833,61992::106572,1
8982,61992::107636,61992::106631,0
8983,61992::107439,61992::107862,1
8984,62070::106631,62070::8997,1
8985,62070::101946,62070::49363,1
8986,62070::49363,62070::51017,1
8987,62070::51987,62070::60465,1
8988,62070::61051,62070::64801,1
8989,62070::64883,62070::76734,1
8990,62070::76743,62070::84115,1
8991,62149::10631,62149::15260,1
8992,62149::21987,62149::16394,1
8993,62149::19485,62149::21503,1
8994,62149::23567,62149::22445,1
8995,62149::23467,62149::38668,1
8996,62149::40793,62149::41759,0
8997,62149::49361,62149::54461,0
8998,62149::62341,62149::55301,1
8999,62149::62341,62149::58602,1
9000,62149::Unknown,62149::61193,1
9001,62149::Unknown,62149::67528,1
9002,62149::Unknown,62149::75626,1
9003,62149::Unknown,62149::80924,1
9004,62149::Unknown,62149::91446,1
9005,62149::Unknown,62149::92318,1
9006,62149::Unknown,62149::95874,1
9007,62149::Unknown,62149::96895,1
9008,62149::Unknown,62149::99481,1
9009,62149::100621,62149::102444,1
9010,Unknown,62195::9600,1
9011,62195::10631,62195::23595,1
9012,62195::10631,62195::57848,1
9013,62195::61992,62195::58882,1
9014,62195::62395,62195::106739,1
9015,62254::106631,62254::2611,1
9016,62254::10631,62254::28526,1
9017,62254::31235,62254::32415,0
9018,62254::34161,62254::32617,0
9019,62254::34195,62254::37243,1
9020,62254::39451,62254::39359,0
9021,62254::42341,62254::40387,1
9022,62254::42361,62254::42950,1
9023,62254::43995,62254::53194,1
9024,62254::54395,62254::62461,1
9025,62254::64861,62254::67984,1
9026,62254::71857,62254::69459,1
9027,62254::71841,62254::71011,0
9028,62254::74461,62254::83039,1
9029,62254::84051,62254::84521,0
9030,62254::86495,62254::91638,1
9031,62254::93549,62254::102014,1
9032,62278::106631,62278::3943,1
9033,62278::4399,62278::17884,1
9034,62278::21987,62278::32375,1
9035,62278::39459,62278::50556,1
9036,62278::55395,62278::80443,1
9037,62278::103446,62278::89921,1
9038,62346::10661,62346::1263,1
9039,62346::10661,62346::10680,0
9040,62346::10683,62346::12299,1
9041,62346::14321,62346::17308,1
9042,62346::23593,62346::19812,1
9043,62346::21951,62346::21566,0
9044,62346::23995,62346::23849,0
9045,62346::26135,62346::25795,1
9046,62346::28351,62346::30669,1
9047,62346::32451,62346::31503,1
9048,62346::34111,62346::31994,1
9049,62346::34111,62346::37851,1
9050,62346::Unknown,62346::41461,1
9051,62346::Unknown,62346::41911,1
9052,62346::Unknown,62346::44166,1
9053,62346::Unknown,62346::44871,1
9054,62346::Unknown,62346::45276,1
9055,62346::Unknown,62346::47252,1
9056,62346::Unknown,62346::49268,1
9057,62346::Unknown,62346::49329,1
9058,62346::49361,62346::51985,1
9059,62346::52341,62346::52177,0
9060,62346::52361,62346::52355,0
9061,62346::52385,62346::52474,1
9062,62346::52561,62346::53624,1
9063,62346::53675,62346::55395,0
9064,62346::55475,62346::58464,1
9065,62346::58555,62346::58898,1
9066,62346::59051,62346::59979,1
9067,62346::60095,62346::60349,0
9068,62346::60469,62346::60597,0
9069,62346::60749,62346::63285,1
9070,62346::63549,62346::64432,1
9071,62346::64849,62346::64467,0
9072,62346::64849,62346::66713,1
9073,62346::66769,62346::68174,1
9074,62346::68265,62346::70831,1
9075,62346::71851,62346::73144,1
9076,62346::74151,62346::75445,0
9077,62346::76749,62346::76566,1
9078,62346::78495,62346::78108,1
9079,62346::79449,62346::81173,1
9080,62346::83149,62346::82073,1
9081,62346::83195,62346::84229,1
9082,62346::86051,62346::84239,1
9083,62346::84283,62346::93594,1
9084,62346::93594,62346::94089,1
9085,62346::Unknown,62346::100668,1
9086,62346::100678,62346::100884,0
9087,62346::101111,62346::101198,0
9088,62346::101439,62346::101946,0
9089,62346::102439,62346::102218,1
9090,62346::Unknown,62346::107636,1
9091,Unknown,62356::56373,1
9092,62356::56383,62356::63696,1
9093,62356::63873,62356::78389,1
9094,62398::Unknown,62398::1505,1
9095,62398::1506,62398::19634,1
9096,62398::19683,62398::54473,1
9097,62398::62398,62398::104768,1
9098,62461::10657,62461::2611,1
9099,62461::3125,62461::28526,1
9100,Unknown,62461::32415,1
9101,62461::32415,62461::32617,0
9102,62461::32717,62461::37243,1
9103,62461::37251,62461::39359,1
9104,62461::39361,62461::40387,1
9105,62461::Unknown,62461::42950,1
9106,62461::Unknown,62461::53194,1
9107,62461::Unknown,62461::62254,1
9108,62461::Unknown,62461::67984,1
9109,62461::Unknown,62461::69459,1
9110,62461::Unknown,62461::71011,1
9111,62461::Unknown,62461::72631,1
9112,62461::74259,62461::83039,1
9113,62461::84087,62461::84521,1
9114,62461::86095,62461::91638,1
9115,62461::Unknown,62461::102014,1
9116,62543::32515,62543::11690,1
9117,62543::12193,62543::44917,1
9118,62543::49319,62543::52717,1
9119,62543::62517,62543::55466,1
9120,62543::62569,62543::66844,1
9121,62543::69439,62543::70182,1
9122,62543::73693,62543::89182,1
9123,62591::10187,62591::50255,1
9124,62591::50255,62591::106272,1
9125,62713::106273,62713::7175,1
9126,62713::10687,62713::8567,1
9127,62713::10187,62713::19009,1
9128,62713::21987,62713::26183,0
9129,62713::31257,62713::39319,1
9130,62713::49351,62713::43978,1
9131,62713::49341,62713::57284,1
9132,62713::62583,62713::58519,1
9133,62713::62551,62713::60654,1
9134,62713::62519,62713::65160,0
9135,62713::69284,62713::66011,1
9136,62713::68219,62713::72646,1
9137,62713::76793,62713::84365,1
9138,62713::93641,62713::87841,1
9139,62713::93519,62713::102929,1
9140,62825::10685,62825::23595,1
9141,62825::31257,62825::27275,1
9142,62938::10685,62938::7924,1
9143,62938::10687,62938::9917,1
9144,62938::10693,62938::9985,1
9145,62938::10629,62938::28594,1
9146,62938::31242,62938::53104,0
9147,62938::62393,62938::66681,1
9148,62938::71841,62938::73226,1
9149,62938::83235,62938::80036,1
9150,Unknown,62938::94482,1
9151,Unknown,62997::5046,1
9152,Unknown,62997::21343,1
9153,62997::Unknown,62997::28843,1
9154,62997::Unknown,62997::40324,1
9155,62997::Unknown,62997::44010,1
9156,62997::Unknown,62997::45232,1
9157,62997::Unknown,62997::53410,1
9158,62997::Unknown,62997::54847,1
9159,62997::Unknown,62997::65446,1
9160,62997::Unknown,62997::74379,1
9161,62997::Unknown,62997::83181,1
9162,62997::Unknown,62997::87693,1
9163,62997::Unknown,62997::90925,1
9164,62997::Unknown,62997::92341,1
9165,62997::Unknown,62997::96313,1
9166,62997::Unknown,62997::102379,1
9167,Unknown,63050::33328,1
9168,63050::43951,63050::41150,1
9169,63050::49313,63050::43046,1
9170,63050::49342,63050::60064,1
9171,63050::62493,63050::66011,1
9172,63050::72013,63050::74577,1
9173,63050::82393,63050::78592,1
9174,63050::82393,63050::92564,1
9175,63050::101111,63050::95944,1
9176,63207::31283,63207::8670,1
9177,63207::9367,63207::30962,1
9178,63207::39441,63207::36873,1
9179,63207::42341,63207::47150,1
9180,63236::49342,63236::65928,1
9181,63236::71242,63236::81597,1
9182,63236::94441,63236::99379,1
9183,63248::43987,63248::14677,1
9184,63248::21983,63248::16602,1
9185,63248::21687,63248::27748,1
9186,63248::32493,63248::50195,1
9187,63248::62341,63248::98784,1
9188,63285::10683,63285::788,1
9189,63285::31947,63285::1423,1
9190,63285::2198,63285::12299,1
9191,63285::19487,63285::17308,1
9192,63285::21987,63285::19812,0
9193,63285::21987,63285::28115,1
9194,63285::31287,63285::31503,1
9195,63285::39442,63285::37851,1
9196,63285::43287,63285::41461,1
9197,63285::49342,63285::41911,1
9198,63285::49342,63285::42525,1
9199,63285::43241,63285::44871,0
9200,63285::Unknown,63285::51985,1
9201,63285::Unknown,63285::52177,1
9202,63285::Unknown,63285::52474,1
9203,63285::Unknown,63285::58464,1
9204,63285::Unknown,63285::59979,1
9205,63285::Unknown,63285::60349,1
9206,63285::Unknown,63285::60597,1
9207,63285::Unknown,63285::62346,1
9208,63285::Unknown,63285::71664,1
9209,63285::Unknown,63285::81102,1
9210,63285::Unknown,63285::93594,1
9211,63285::Unknown,63285::100884,1
9212,63285::Unknown,63285::101198,1
9213,63285::101499,63285::102218,1
9214,Unknown,63394::3914,1
9215,63394::3914,63394::96991,1
9216,63394::Unknown,63394::102120,1
9217,63458::1019,63458::10289,0
9218,63458::10293,63458::47658,1
9219,63458::10089,63458::67148,1
9220,63458::Unknown,63458::78755,1
9221,63458::101111,63458::100957,1
9222,63519::100978,63519::9845,1
9223,63519::10059,63519::31039,0
9224,63519::10059,63519::38767,1
9225,63519::49351,63519::53016,1
9226,63519::100956,63519::53844,1
9227,63519::100957,63519::64239,1
9228,63519::68251,63519::83640,1
9229,63519::100956,63519::90404,1
9230,63519::100644,63519::95213,1
9231,63519::Unknown,63519::100981,1
9232,63556::10071,63556::13913,1
9233,63556::31251,63556::15049,1
9234,63556::17342,63556::20614,1
9235,63556::21951,63556::23992,1
9236,63556::26351,63556::59208,1
9237,63581::10071,63581::10885,1
9238,63581::11551,63581::64476,1
9239,63633::10885,63633::17430,1
9240,63633::20493,63633::48054,1
9241,63633::58649,63633::64395,0
9242,63633::70551,63633::70991,0
9243,63633::81393,63633::83903,0
9244,63633::100661,63633::98870,1
9245,63680::10885,63680::10425,0
9246,63680::14295,63680::33225,1
9247,63680::43995,63680::41505,1
9248,63680::49341,63680::53668,1
9249,63680::62393,63680::69355,0
9250,63680::Unknown,63680::76680,1
9251,63680::Unknown,63680::82093,1
9252,63680::Unknown,63680::83527,1
9253,63680::Unknown,63680::92017,1
9254,63680::Unknown,63680::96426,1
9255,63696::10425,63696::6663,1
9256,63696::6663,63696::13924,1
9257,63696::13924,63696::56373,1
9258,63696::Unknown,63696::62356,1
9259,63696::Unknown,63696::78389,1
9260,63762::10635,63762::9167,1
9261,63762::10625,63762::35404,1
9262,63762::Unknown,63762::69602,1
9263,63762::Unknown,63762::77527,1
9264,63762::96093,63762::102420,1
9265,63774::10635,63774::6403,1
9266,63774::10687,63774::10235,1
9267,63774::10687,63774::32981,1
9268,63821::10621,63821::14966,1
9269,63821::10657,63821::38790,1
9270,63821::10693,63821::65612,1
9271,63821::83293,63821::74708,1
9272,63821::10693,63821::78201,1
9273,63821::Unknown,63821::80488,1
9274,63821::Unknown,63821::95705,1
9275,63821::Unknown,63821::103398,1
9276,63896::10687,63896::9145,1
9277,63896::10693,63896::20949,1
9278,63896::63742,63896::22526,1
9279,63896::31257,63896::26642,1
9280,63896::31287,63896::28539,1
9281,63896::31287,63896::44451,1
9282,63896::49342,63896::46674,1
9283,63896::49384,63896::47951,1
9284,63896::53393,63896::61034,1
9285,63896::62393,63896::75391,1
9286,63896::78487,63896::103522,1
9287,63896::Unknown,63896::105714,1
9288,63930::10687,63930::970,1
9289,63930::10687,63930::8554,1
9290,63930::10393,63930::26954,1
9291,63930::10693,63930::39694,1
9292,63930::49342,63930::41610,1
9293,63930::49342,63930::54333,1
9294,63930::62341,63930::73688,1
9295,63930::103419,63930::97661,1
9296,64027::10635,64027::11829,1
9297,64027::10847,64027::12155,1
9298,64027::15542,64027::23992,1
9299,64027::28151,64027::32282,1
9300,Unknown,64027::33457,1
9301,64027::Unknown,64027::41330,1
9302,64027::Unknown,64027::50838,1
9303,64027::Unknown,64027::53161,1
9304,64027::Unknown,64027::57284,1
9305,64027::Unknown,64027::57943,1
9306,64027::Unknown,64027::59596,1
9307,64027::Unknown,64027::66759,1
